rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\176.jpg,tv,exito,5500860.0,540656610.0,535622910.0,77452417350.0,61352513460.0,51859303335.0,12872452694730.0,7783973105640.0,7305352092135.0,5839348495065.0,24313531805.432045,9198504501.970146,-784840809.5401398,480625822775.37555,18701622045.422234,-81971058170.63281,-37893337244.43359,0.0008035018209565569,0.0003039877207703253,-2.5937038875019773e-05,6.772213177421326e-06,2.635134552775646e-07,-1.1550055240576868e-06,-5.339325222714007e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\177.jpg,tv,exito,5650800.0,579928140.0,599797485.0,83556350820.0,78866159535.0,64548347880.0,13863477345120.0,11529393013935.0,9512345858970.0,8753230190010.0,24039707590.039707,15201364636.520979,2992561114.8113685,354012325317.26355,-68823998843.40666,29116956883.3125,24100426291.390625,0.0007528514787640922,0.0004760611086042787,9.371803097601395e-05,4.663838911120418e-06,-9.067030181424413e-07,3.83593414054463e-07,3.1750449878163013e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\178.jpg,tv,exito,7008165.0,745686045.0,637939110.0,107038429995.0,71362987770.0,67977277290.0,17487819599265.0,9084392404770.0,9594628017630.0,7678567138470.0,27695595214.748386,13292678628.07881,98982203.23763376,204907275540.56982,168352321244.5802,-169928048347.7422,67348888489.69922,0.0005638999635972212,0.0002706474057106232,2.0153407200561412e-06,1.575965054553921e-06,1.2948167625310288e-06,-1.3069358580758088e-06,5.179879262110441e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\179.jpg,tv,exito,9263640.0,1030747995.0,974465925.0,146096351595.0,127367738385.0,108354148140.0,23248399285125.0,18654781935705.0,15277122964170.0,14155720796880.0,31406939096.617065,24861181676.610455,-72863098.51643977,3346531648.869967,26222341562.786934,-74910298212.42188,-921274123.9375,0.00036598414686099675,0.00028970662622931567,-8.490715655592276e-07,1.2812703117815536e-08,1.0039620501165591e-07,-2.868054189139042e-07,-3.5272374740943145e-09
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\18.jpg,tv,exito,4387275.0,495438480.0,497337975.0,60193460940.0,71529463755.0,56082760980.0,7762347965790.0,11547542615985.0,6804589924860.0,8060283297540.0,4245455067.400175,15151629820.017439,-79747725.3530942,6080030669.668316,3866771178.8798604,-881304656.3632812,810013208.3007812,0.0002205639516399325,0.0007871719977794971,-4.143130279069448e-06,1.5080600198396584e-07,9.590943430315128e-08,-2.1859434429999307e-08,2.0091157452123524e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\180.jpg,tv,exito,7188195.0,799133025.0,631795650.0,110033726805.0,76261239930.0,70025595135.0,16957527853395.0,11127827233860.0,9279259309725.0,8427403437405.0,21191730776.003757,20730506086.674583,-213007040.69796848,12855540842.23935,780805931975.5404,-344629305863.3164,-13341633095.589844,0.00041013490109027964,0.00040120857297022754,-4.12243919534489e-06,9.279845106864846e-08,5.636291927483078e-06,-2.4877262006666663e-06,-9.630733558319039e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\181.jpg,tv,exito,6140655.0,666179085.0,447621900.0,93239876115.0,44479789230.0,46349885790.0,14785918327965.0,5506066781250.0,6272749182510.0,4270385058360.0,20968339399.220135,11850474383.357422,-2211114260.9654903,121066831554.94504,536044611710.8075,-44201428126.81836,-232720710815.00195,0.0005560766271765835,0.0003142724705126143,-5.863835648260558e-05,1.2956521835707666e-06,5.736727084818823e-06,-4.730418408898989e-07,-2.4905673441429237e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\182.jpg,tv,exito,7199925.0,812861205.0,779751495.0,121885753995.0,94494482235.0,88830808815.0,20465441801835.0,12439281916305.0,13366790256345.0,10886304375285.0,30114889910.436337,10047436751.229683,797983497.2013438,-95140741287.11845,29260777561.08749,-13612810494.425781,45169732181.16797,0.0005809320469479031,0.00019382033325808954,1.53935208741763e-05,-6.839850346682587e-07,2.1036134135366898e-07,-9.786510523250366e-08,3.2473386704708394e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\183.jpg,tv,exito,3683220.0,385385325.0,356057010.0,45274930995.0,40652834910.0,36476101935.0,5793273669615.0,5304219277050.0,4232003461785.0,4035107795955.0,4951016397.07872,6232790934.8532295,-779111307.0485998,19957896352.020706,169260014633.9323,18315322200.66211,-67875438571.27344,0.00036495476998146104,0.0004594383454908459,-5.7430710191476724e-05,7.665590448762672e-07,6.501075707830971e-06,7.034697267239357e-07,-2.607014809779043e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\184.jpg,tv,exito,6315075.0,701353785.0,693810120.0,100522557795.0,84076974630.0,77368386180.0,16198130128935.0,10961746162770.0,11109518800470.0,9387904417710.0,22630033678.686848,7851041824.069047,313663356.7074415,7475871011.935116,-549676541.8030683,-4133191207.21875,-18626781113.9375,0.0005674507505542416,0.00019686579520633032,7.865145483748507e-06,7.459599610578655e-08,-5.484801584500609e-09,-4.124195223619209e-08,-1.8586239506009816e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\185.jpg,tv,exito,3610800.0,379930110.0,348553125.0,44500712490.0,39769869615.0,36448193460.0,5651695264200.0,5189090563035.0,4251873074280.0,4118460243930.0,4524283863.487285,6123785382.3463955,-226733736.76907068,17214284013.89877,167809572993.15082,3901307354.8691406,-22370993614.320312,0.0003470107892881003,0.00046969192541358447,-1.7390388253364444e-05,6.948329090143555e-07,6.773422215477889e-06,1.5747136135050213e-07,-9.029770020077213e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\186.jpg,tv,exito,5966490.0,634192140.0,598933800.0,78862844280.0,77787766830.0,64745115825.0,10786588942980.0,11774032819110.0,8038390516575.0,8543606440665.0,11453082353.343018,17665031891.6292,1083045103.297287,-30676416543.88283,418932561344.5155,-108332328344.1914,57924750036.640625,0.0003217248072663392,0.000496222659136757,3.0423467357445994e-05,-3.5278274373066e-07,4.817778446117181e-06,-1.2458357374735667e-06,6.661420905732757e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\187.jpg,tv,exito,6569310.0,612146880.0,743986470.0,69887857140.0,101239331430.0,69188364600.0,8891437382460.0,15165129205110.0,7975253690340.0,9462620477490.0,12846280065.126932,16981491939.541964,-138398236.9971272,-15016144787.76532,-146782289800.77515,86117688004.54688,60201039746.16016,0.0002976719231520004,0.00039349238363220305,-3.206941554981124e-06,-1.35756007241864e-07,-1.327010219920559e-06,7.785615843237808e-07,5.442577241534245e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\188.jpg,tv,exito,5332050.0,588910515.0,577882530.0,82404402855.0,68449575030.0,63734981775.0,12958946975265.0,8689867344270.0,8933565281445.0,7540836605025.0,17360827742.695126,5819213634.439027,-90582192.29267778,22690312788.22896,10005491676.445337,22663246775.257812,400422030.02734375,0.0006106354332753592,0.0002046802198404806,-3.186063306281291e-06,3.456248415828671e-07,1.5240629373007567e-07,3.4521256491957294e-07,6.099334195440719e-09
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\189.jpg,tv,exito,5621220.0,634556535.0,537950040.0,101780267265.0,72328156650.0,63398221635.0,18249285940845.0,11086519417170.0,10279316006565.0,8585915881545.0,30147775366.22959,20846406151.70931,2671241836.0397425,-46790262498.459496,174727171121.93576,-64133773672.4375,-90188909204.28516,0.0009541004596371486,0.00065973576655371,8.453801425170437e-05,-6.245669867916184e-07,2.3322977250201113e-06,-8.560720892619207e-07,-1.2038619203215155e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\19.jpg,tv,exito,2416380.0,258486615.0,272951745.0,30373669905.0,35967621735.0,25978259895.0,3832522083585.0,5220697234695.0,2740151255745.0,3122724051615.0,2722667109.8443427,5135279512.938477,-3220116446.2183423,867654703.0295086,-2319064192.9198856,-1897677968.2890625,2653538829.9296875,0.00046629856621822414,0.0008794955010676762,-0.0005514944065318292,9.559470645954173e-08,-2.555051681376882e-07,-2.0907852824392847e-07,2.9235623876690645e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\190.jpg,tv,exito,6327060.0,714335580.0,520380540.0,102519251910.0,52941633240.0,58697627625.0,16472072289600.0,6178331872710.0,8290168727745.0,5970628973595.0,21869578783.15492,10141990687.109463,-54199426.04949597,-40745000442.657425,155758216892.11093,-129474915975.20312,2346132361.9414062,0.000546306682098307,0.0002533490625075223,-1.3539130730555941e-06,-4.046405893500337e-07,1.546842459065231e-06,-1.2858217140035281e-06,2.3299555069712506e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\191.jpg,tv,exito,1106700.0,117652665.0,125724690.0,13643995575.0,17998720080.0,11349892665.0,1693958323845.0,2876837589180.0,1117701203115.0,1462337876955.0,1136405820.2315676,3715989732.483872,-2015829603.7258055,1851350690.1550696,-12171913642.996563,-3697246238.7333984,6913389778.246094,0.0009278411495030508,0.0030339937754162464,-0.0016458642004685455,1.4368582220312443e-06,-9.44678622413184e-06,-2.869482635163631e-06,5.3655749814464504e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\192.jpg,tv,exito,6754695.0,678540720.0,600572430.0,97516416600.0,75665771070.0,60721177575.0,16238723327760.0,11187601657380.0,8619444332655.0,7698002994435.0,29353826179.837666,22267765138.406506,390866722.42270285,545284581343.2119,500281557950.23083,-129449474817.85156,27516860601.265625,0.0006433587777346344,0.00048805092987051063,8.566772019919463e-06,4.598422359532886e-06,4.218908769570195e-06,-1.091656320018938e-06,2.3205157707066456e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\193.jpg,tv,exito,1986960.0,160793820.0,221627640.0,18951027780.0,25297132200.0,18358621980.0,2717474807250.0,2948449794060.0,2209013296200.0,2140296298080.0,5938862185.225873,576548588.8706388,423507607.70020556,222672282738.0065,-1837033277.9770823,26651107460.320312,-1339419154.5136719,0.0015042672441681645,0.00014603523871407946,0.00010727115768139528,4.0012284726945325e-05,-3.300990031964441e-07,4.788973674130036e-06,-2.406820459202933e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\194.jpg,tv,exito,8111550.0,864819495.0,844247115.0,121231162365.0,111528351675.0,89095281300.0,19399449830985.0,16630293505635.0,12341309834850.0,11766394111020.0,29027729120.79204,23659425121.4038,-914810932.6197771,284661079976.5441,97535654801.1239,-81317951110.8086,66134630096.32031,0.0004411693806565933,0.0003595807954547964,-1.3903484178259943e-05,1.5190374075000457e-06,5.204796813815465e-07,-4.339371214665402e-07,3.5291433959207494e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\195.jpg,tv,exito,6638925.0,838408380.0,786245580.0,133074260730.0,114379169310.0,88939101450.0,23154381208680.0,18422110256670.0,13386065928450.0,12261943993380.0,27194376312.835426,21264378576.630318,-10353311555.111568,-519716832410.43744,-160440931768.44135,241099992908.1328,269646573269.96875,0.0006169977468530329,0.0004824553988325258,-0.0002349004010419706,-4.576383137705101e-06,-1.4127677399583179e-06,2.1230136744430746e-06,2.3743814979579356e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\196.jpg,tv,exito,2012205.0,164583120.0,223442220.0,19517773950.0,25379153970.0,18617193000.0,2801886118500.0,2942441497830.0,2244954094230.0,2149270983300.0,6056121986.63921,567355133.1377497,341312705.831961,214790352676.39716,-1749916927.4438055,21799216427.239258,-2352574316.4384766,0.0014957195383415282,0.00014012335941789977,8.429620207838322e-05,3.7396780180576324e-05,-3.0467503709758894e-07,3.7954242110048814e-06,-4.096026822157506e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\197.jpg,tv,exito,8602170.0,969438855.0,889228350.0,140224691505.0,114101770110.0,100721380275.0,22687786730595.0,16452447427890.0,14573762177955.0,12963684885465.0,30971829310.4943,22179957539.018204,508002318.32868356,-95982232745.35732,71857081735.8259,-36124098169.046875,-270662444.28515625,0.00041855334308533185,0.00029973997610471196,6.865144015226914e-06,-4.422530082752243e-07,3.3109263719524005e-07,-1.6644737916104858e-07,-1.2471191468300744e-09
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\198.jpg,tv,exito,2929440.0,326433150.0,318410340.0,41030418000.0,36272796300.0,35487807870.0,5609617260300.0,4305070432230.0,4456547032650.0,4043263803930.0,4655342415.955784,1663743163.934542,6729480.010449615,11065295.216921834,787205525.9579463,-4682006496.550781,-146754932.32226562,0.0005424783565107686,0.0001938728833638193,7.841737363354134e-07,7.533581429457987e-10,5.359528883110309e-08,-3.187648996574059e-07,-9.991511398029734e-09
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\199.jpg,tv,exito,5628105.0,572208780.0,559583985.0,81390412950.0,65693196645.0,57561809940.0,13323301588110.0,8557520753325.0,8013995695500.0,6867778299090.0,23214012916.758186,10055599928.435507,668971344.3468778,328015800474.4475,26271580639.515064,-214414075277.90625,55731400893.10547,0.0007328681355408927,0.0003174560468163467,2.1119475707186186e-05,4.3650506370184055e-06,3.4960748732263883e-07,-2.8533024766605594e-06,7.41642282531841e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\2.jpg,tv,exito,6046305.0,668198940.0,688105260.0,92648034120.0,92716068120.0,75504078885.0,14387105596740.0,13670745918030.0,10637765762655.0,10090912749045.0,18802962887.71456,14405620856.809078,-540911458.759439,-7728592558.795476,-159780515909.79968,213427810818.6914,-32355990924.04297,0.0005143351282535578,0.0003940504959354096,-1.479605986440739e-05,-8.597561380733008e-08,-1.777455316125228e-06,2.3742469148291544e-06,-3.599395567661483e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\20.jpg,tv,exito,2779245.0,310855710.0,313652295.0,35464607970.0,44767868085.0,34834827840.0,4122009743970.0,7164869068035.0,3944713920780.0,4957220413260.0,695714821.1037728,9370570560.396368,-246860480.15689337,-300358136.6799416,-2453888585.59982,-2429890364.9570312,5699152465.433594,9.006946630189527e-05,0.001213144040801254,-3.195934745717381e-05,-2.332503579568879e-08,-1.9056263875660913e-07,-1.8869899903066967e-07,4.4258143538484693e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\21.jpg,tv,exito,2510985.0,286257390.0,281666370.0,33100811520.0,40646641980.0,31879875090.0,3879897268020.0,6583199624580.0,3660832173000.0,4581951642570.0,466887649.64151496,9051095216.886358,-230663175.65045214,-114756192.15671326,-6871748895.230472,385237780.9667969,-99435673.3828125,7.404984421387289e-05,0.0014355320627778044,-3.658390243543165e-05,-1.1485921218804265e-08,-6.877917867668208e-07,3.855836203286525e-08,-9.952493973083812e-09
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\22.jpg,tv,exito,970020.0,108534885.0,75544770.0,12220027125.0,7250182950.0,8434659735.0,1384322252325.0,771263764410.0,947952328815.0,808510531425.0,76131883.70268027,1366786448.5331225,-17993740.4968462,-5049373.690100634,-6267151656.446863,288114220.66552734,95130987.2121582,8.091055833845523e-05,0.0014525774130603305,-1.912317835038467e-05,-5.448610852223896e-09,-6.7626744668938925e-06,3.1089445260822763e-07,1.0265267756338462e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\23.jpg,tv,exito,3277260.0,361019820.0,398712645.0,41065319340.0,58887752565.0,43504159995.0,4808048627280.0,9620143182225.0,4908823857435.0,6395097563115.0,1295722044.4444478,10380226984.821434,-417642769.9999965,-1138582425.6839342,-69886628328.24828,4816407149.806641,9700333649.779297,0.0001206396456701161,0.0009664626073110886,-3.8885095769971304e-05,-5.8558134492463795e-08,-3.594320875286753e-06,2.477113745009925e-07,4.988953190142002e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\24.jpg,tv,exito,6212565.0,708769695.0,670289430.0,105541233705.0,80251449840.0,75749659950.0,17528433367665.0,10351724608830.0,11243259736260.0,9017301541140.0,24680191518.657795,7932219382.093332,-721304114.4120243,-143747390758.92273,-18462936321.44354,20729849285.273438,17342493791.14453,0.0006394500625994826,0.0002055194011196336,-1.8688589218010945e-05,-1.4942477349974533e-06,-1.9192140207947916e-07,2.1548586153683408e-07,1.8027445179916472e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\25.jpg,tv,exito,4983975.0,519861870.0,531270825.0,75060717270.0,62890873635.0,55010723385.0,12395875754340.0,8050976980485.0,7858607744175.0,6474890015505.0,20835653163.559483,6259632608.273219,-404370904.38602906,219946285174.84882,12572558106.151136,-58192633047.83984,1160463116.296875,0.0008387941811286154,0.00025199802312919335,-1.627901745887826e-05,3.966221763480083e-06,2.2671696202367491e-07,-1.0493693379957371e-06,2.0926264173607896e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\26.jpg,tv,exito,5512335.0,592677375.0,441895110.0,81960995595.0,55325909760.0,47525846595.0,12826826293155.0,8593212174360.0,6553366306815.0,6024816511845.0,18237279449.865387,19901486490.748024,13996567.718233477,92826355813.29584,967226434518.264,-20028463675.28125,74019799434.26562,0.0006001901266863718,0.0006549592953798457,4.6062801061278577e-07,1.301164763436082e-06,1.3557797716312158e-05,-2.8074280167209556e-07,1.0375496697746846e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\27.jpg,tv,exito,4634625.0,524355735.0,537098085.0,71175222345.0,66351325635.0,60222332805.0,10694864928135.0,8626275245115.0,8163606228105.0,7393819894425.0,11850263620.747183,4108025926.6811595,-544279623.679227,-39259927296.064865,-15199664391.488474,38400124761.359375,13064162429.53125,0.0005516947000213452,0.00019125111506653313,-2.5339198630798796e-05,-8.490103626770402e-07,-3.2869833100481555e-07,8.304168167360085e-07,2.825173159064875e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\28.jpg,tv,exito,4885035.0,527312715.0,520798485.0,72392350095.0,74242544925.0,55775959515.0,11174592653115.0,12478761104025.0,7313122185915.0,8028775763505.0,15471836853.913454,18719695656.101162,-441378353.25207204,20036080076.46973,572237774263.4779,-309410184779.2617,108812124034.60547,0.0006483455254420476,0.0007844466711268499,-1.849590860218885e-05,3.7987748979019665e-07,1.0849440031217954e-05,-5.866315360133883e-06,2.0630420910300408e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\29.jpg,tv,exito,3738810.0,395688855.0,479924790.0,54151778835.0,64923200430.0,50105218260.0,8338743545655.0,9084907016700.0,6798641309340.0,6657735471270.0,12274906254.89803,3318624627.393258,-686581976.2290354,9531158317.781866,-100805492701.85138,-7116515593.177734,-37007353201.74609,0.0008781149938933791,0.0002374058085580106,-4.911629590841808e-05,3.526242654332475e-07,-3.729500825656148e-06,-2.632897282596563e-07,-1.369161050871248e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\3.jpg,tv,exito,5018910.0,571112535.0,559583730.0,78321075615.0,67820001450.0,62991072570.0,11901094310145.0,8759545995330.0,8557718047590.0,7566325576020.0,13332955159.736565,5429173385.596994,-685160433.7907703,-45600027678.60911,-12702076035.01619,-18764137945.472656,1726153150.28125,0.0005293069576073491,0.00021553355671151268,-2.720028533343464e-05,-8.080562366040465e-07,-2.2508740192560127e-07,-3.325102957876166e-07,3.058833271438556e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\30.jpg,tv,exito,5947620.0,668261925.0,721694370.0,96157650885.0,95108987610.0,80925132810.0,15541851675465.0,13386860646150.0,11614292391360.0,10642859865270.0,21073163240.411808,7537360019.518957,-162910635.59038034,2311128213.878494,16981353922.756893,-17032630454.578125,-3847854460.3046875,0.0005957215420244311,0.00021307516495721804,-4.605353925222335e-06,2.678958626284666e-08,1.9684041890959437e-07,-1.9743479401359571e-07,-4.4602644012648966e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\31.jpg,tv,exito,3746970.0,396543615.0,480580905.0,54278093085.0,64986948645.0,50171784735.0,8359920865725.0,9092083446255.0,6808029000465.0,6663672264735.0,12311693941.887505,3348342984.7948055,-688320728.5269502,9739654716.706758,-101954935896.12694,-7909402170.871094,-37361356088.26953,0.0008769147576097769,0.00023848963357641617,-4.9026446536361674e-05,3.583793859414469e-07,-3.7515238869277108e-06,-2.9103359160140465e-07,-1.3747448182004072e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\32.jpg,tv,exito,5060985.0,560831445.0,517627050.0,76211618715.0,57924595380.0,57359331525.0,11568024319005.0,6943317843120.0,7795967344545.0,6415095385275.0,14063260302.400867,4982774194.657128,-1345580.8573071328,5826556447.765176,-345266607.8528946,1499255219.0859375,-3525003820.4648438,0.0005490550812711015,0.00019453650373917636,-5.253390686649519e-08,1.0111703649031082e-07,-5.991933056537691e-09,2.6018840812011564e-08,-6.11747166852118e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\33.jpg,tv,exito,5904270.0,676599915.0,691044645.0,89930312715.0,92044627365.0,77749847820.0,13094454872865.0,13365347349045.0,10228439275350.0,10288346343750.0,12395334643.535242,11163722294.063875,-1440424316.640969,-51997892899.000755,-20932048876.101315,32991051527.289062,77669658862.51953,0.0003555705940964669,0.00032024075852591386,-4.1319782381684153e-05,-6.138612532277939e-07,-2.471133547789571e-07,3.8947594040360755e-07,9.169293498052054e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\34.jpg,tv,exito,4764930.0,494792565.0,575533980.0,68529956385.0,74712074640.0,61288979700.0,10921169123295.0,10200182486670.0,8600144291220.0,8082357369480.0,17150464476.560795,5195972171.6236725,1525261406.371615,243161782647.79846,-79140558878.1822,5958321102.140625,-44238106864.03125,0.0007553753985608086,0.00022885150168470357,6.71786437225646e-05,4.906298940625059e-06,-1.596826754420144e-06,1.2022162443873314e-07,-8.925965851987053e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\35.jpg,tv,exito,4762125.0,506052855.0,522571755.0,65602927665.0,63099415185.0,55570394070.0,9493340546025.0,8181218120835.0,7207825918470.0,6672911401530.0,11826621487.89398,5755007147.877918,38687413.80964302,8427827619.262031,-6047123841.968336,666762534.578125,-40913435630.18359,0.0005215057672171235,0.0002537723407370631,1.7059571443202587e-06,1.7029961524500123e-07,-1.2219315702096147e-07,1.3473152065772709e-08,-8.267305242749486e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\36.jpg,tv,exito,6661875.0,745153860.0,747771690.0,113564271930.0,93464820030.0,83834798070.0,19411503308940.0,12703409410530.0,12900713507310.0,10510055288970.0,30216224259.802105,9530116907.312153,193937020.78736755,-50634283008.74109,72873760921.48586,110144278078.16016,12153024647.222656,0.0006808434065176488,0.00021473620277295168,4.369862387419949e-06,-4.4203175107973327e-07,6.36179960173018e-07,9.615474974119264e-07,1.0609457558231063e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\37.jpg,tv,exito,8265060.0,1014050850.0,938793975.0,162415391010.0,148275728985.0,121650766650.0,28728571141500.0,26079257822775.0,19760235918240.0,19426911246360.0,38000186959.97223,41642004910.84922,6468925462.685115,-522965941184.2602,-222655005964.56174,-275218059771.3047,-234785766099.03125,0.0005562803407414875,0.0006095924924097486,9.46978514712126e-05,-2.662921592200555e-06,-1.133750357914168e-06,-1.401399319177323e-06,-1.1955197018579315e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\38.jpg,tv,exito,5928240.0,610055625.0,651518370.0,87435005625.0,81043387020.0,69661559685.0,14502052053075.0,10914581815650.0,10057229072295.0,8900106399435.0,24656193432.150078,9440991292.523232,2615953162.772284,429828932523.1483,-67297110764.485954,-90346975421.07812,-14791985551.855469,0.0007015755957589854,0.00026863713203882785,7.443520848828472e-05,5.02320846340546e-06,-7.864696645023892e-07,-1.0558425858264061e-06,-1.7286697425992862e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\39.jpg,tv,exito,6652440.0,774416385.0,701040900.0,117973251255.0,82856205990.0,81788106615.0,19977905350575.0,10630463376360.0,12463840319625.0,9679065737955.0,27822759502.129135,8979802223.440657,179319536.10165104,-233208230655.39224,6390632689.906499,-10050494805.011719,-4091746448.2734375,0.0006286924852871958,0.0002029106486296001,4.051964895993398e-06,-2.0431086307616335e-06,5.5987547129368456e-08,-8.805114906037564e-08,-3.5847287464347577e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tv\4.jpg,tv,exito,4145535.0,468445455.0,480882060.0,61884367215.0,59304340710.0,54339672780.0,9015640456095.0,7696412568360.0,7178586596940.0,6701390500230.0,8950030800.0,3522021750.0,0.0,0.0,0.0,0.0,0.0,0.0005207908646505828,0.00020494194863560232,0.0,0.0,0.0,0.0,0.0
